what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110419-0147,"org.eclipse.equinox.p2.engine",1304953162150
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.100.v20110412-0007,"org.eclipse.equinox.p2.extensionlocation",1304953162150
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110222-0044,"org.eclipse.equinox.p2.garbagecollector",1304953162150
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110419-0147,"org.eclipse.equinox.p2.metadata",1304953162150
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110421,"org.eclipse.equinox.p2.metadata.repository",1304953162150
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110425-0900,"org.eclipse.equinox.p2.operations",1304953162150
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110404-2011,"org.eclipse.equinox.p2.publisher",1304953162150
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110207,"org.eclipse.equinox.p2.reconciler.dropins",1304953162150
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110419-0147,"org.eclipse.equinox.p2.repository",1304953162150
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.0.v20110414-1400,"org.eclipse.equinox.p2.touchpoint.eclipse",1304953162150
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20110419-0147,"org.eclipse.equinox.p2.transport.ecf",1304953162150
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110222-0044,"org.eclipse.equinox.p2.ui.sdk.scheduler",1304953162150
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110222-0044,"org.eclipse.equinox.p2.updatechecker",1304953162150
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.300.v20110404-2011,"org.eclipse.equinox.p2.updatesite",1304953162150
started,bundle,org.eclipse.equinox.preferences,3.4.0.v20110328,"org.eclipse.equinox.preferences",1304953162150
started,bundle,org.eclipse.equinox.registry,3.5.100.v20110321,"org.eclipse.equinox.registry",1304953162150
started,bundle,org.eclipse.equinox.security,1.1.0.v20110411,"org.eclipse.equinox.security",1304953162166
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20100920,"org.eclipse.equinox.simpleconfigurator.manipulator",1304953162166
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1304953162166
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1304953162166
started,bundle,org.eclipse.jdt.core,3.7.0.v_B53,"org.eclipse.jdt.core",1304953162166
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110306-1700,"org.eclipse.jdt.core.manipulation",1304953162166
started,bundle,org.eclipse.jdt.launching,3.6.0.v20110418,"org.eclipse.jdt.launching",1304953162166
started,bundle,org.eclipse.jdt.ui,3.7.0.v20110427-1800,"org.eclipse.jdt.ui",1304953162166
started,bundle,org.eclipse.jface,3.7.0.I20110426-2000,"org.eclipse.jface",1304953162166
started,bundle,org.eclipse.jsch.core,1.1.300.I20110421-0800,"org.eclipse.jsch.core",1304953162166
started,bundle,org.eclipse.ltk.core.refactoring,3.5.200.v20110306-1700,"org.eclipse.ltk.core.refactoring",1304953162166
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.0.I20110504-0744,"org.eclipse.mylyn.bugzilla.core",1304953162166
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.I20110504-0744,"org.eclipse.mylyn.bugzilla.ui",1304953162166
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.I20110504-0744,"org.eclipse.mylyn.commons.net",1304953162166
started,bundle,org.eclipse.mylyn.commons.ui,3.6.0.I20110504-0744,"org.eclipse.mylyn.commons.ui",1304953162166
started,bundle,org.eclipse.mylyn.context.core,3.6.0.I20110504-0744,"org.eclipse.mylyn.context.core",1304953162166
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.I20110504-0744,"org.eclipse.mylyn.context.ui",1304953162166
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.I20110504-0744,"org.eclipse.mylyn.monitor.ui",1304953162166
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.0.I20110504-0744,"org.eclipse.mylyn.tasks.ui",1304953162166
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.I20110504-0744,"org.eclipse.mylyn.team.ui",1304953162166
started,bundle,org.eclipse.pde,3.6.100.v201104280848,"org.eclipse.pde",1304953162166
started,bundle,org.eclipse.pde.core,3.7.0.v20110421,"org.eclipse.pde.core",1304953162166
started,bundle,org.eclipse.pde.launching,3.6.0.v20110328,"org.eclipse.pde.launching",1304953162166
started,bundle,org.eclipse.pde.ui,3.6.100.v20110418,"org.eclipse.pde.ui",1304953162166
started,bundle,org.eclipse.search,3.7.0.v20110427-0800,"org.eclipse.search",1304953162166
started,bundle,org.eclipse.team.core,3.6.0.I20110421-0800,"org.eclipse.team.core",1304953162166
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110423-0725,"org.eclipse.team.cvs.core",1304953162166
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110423-0725,"org.eclipse.team.cvs.ui",1304953162166
started,bundle,org.eclipse.team.ui,3.6.100.I20110419-0800,"org.eclipse.team.ui",1304953162166
started,bundle,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui",1304953162166
started,bundle,org.eclipse.ui.console,3.5.100.v20110413,"org.eclipse.ui.console",1304953162166
started,bundle,org.eclipse.ui.editors,3.7.0.v20110427-1800,"org.eclipse.ui.editors",1304953162166
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1304953162166
started,bundle,org.eclipse.ui.ide,3.7.0.I20110425-1800,"org.eclipse.ui.ide",1304953162166
started,bundle,org.eclipse.ui.net,1.2.100.I20110208-0800,"org.eclipse.ui.net",1304953162166
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1304953162166
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1304953162166
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"org.eclipse.ui.workbench",1304953162166
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.workbench.texteditor",1304953162166
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1304953162166
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1304953162166
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1304953162166
os,sysinfo,,,"win32",1304953162166
arch,sysinfo,,,"x86",1304953162166
ws,sysinfo,,,"win32",1304953162166
locale,sysinfo,,,"en_US",1304953162166
processors,sysinfo,,,"4",1304953162166
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1304953162166
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1304953162166
java.specification.name,sysinfo,,,"Java Platform API Specification",1304953162166
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1304953162166
java.specification.version,sysinfo,,,"1.6",1304953162166
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1304953162166
java.version,sysinfo,,,"1.6.0_23",1304953162166
java.vm.info,sysinfo,,,"mixed mode",1304953162166
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1304953162166
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1304953162166
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1304953162166
java.vm.specification.version,sysinfo,,,"1.0",1304953162166
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1304953162166
java.vm.version,sysinfo,,,"19.0-b09",1304953162166
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1304953164557
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1304953164557
started,bundle,org.eclipse.pde.build,3.7.0.v20110418,"org.eclipse.pde.build",1304953165478
opened,view,org.eclipse.ui.ide,3.7.0.I20110425-1800,"org.eclipse.ui.views.ProblemView",1304953166916
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.I20110504-0744,"org.eclipse.mylyn.java.tasks",1304953279056
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110427-0800,"org.eclipse.ltk.ui.refactoring",1304953281556
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110427-1800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304953281775
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110427-1800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304953281884
closed,editor,org.eclipse.ui.editors,3.7.0.v20110427-1800,"org.eclipse.ui.DefaultTextEditor",1304953281993
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.file.close",1304953282009
activated,view,org.eclipse.jdt.ui,3.7.0.v20110427-1800,"org.eclipse.jdt.ui.PackageExplorer",1304953283884
started,bundle,org.eclipse.compare,3.5.200.I20110419-0800,"org.eclipse.compare",1304953284525
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110404-2011,"org.eclipse.equinox.p2.ui.sdk",1304953296368
started,bundle,org.eclipse.equinox.p2.ui,2.1.0.v20110412-0007,"org.eclipse.equinox.p2.ui",1304953296384
started,bundle,org.eclipse.ecf.identity,3.1.0.v20100906-1425,"org.eclipse.ecf.identity",1304953296415
started,bundle,org.eclipse.ecf,3.1.0.v20100906-1425,"org.eclipse.ecf",1304953296446
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20100906-1425,"org.eclipse.ecf.provider.filetransfer.httpclient",1304953296446
started,bundle,org.eclipse.ecf.provider.filetransfer,3.1.0.v20100906-1425,"org.eclipse.ecf.provider.filetransfer",1304953296446
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304953296665
error,log,,,"WinHttp.DetectAutoProxyConfigUrl for wpad failed with error 'The Proxy Auto-configuration URL was not found.\r\n' #12180.",1304953296681
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304953320431
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110404-2011,"org.eclipse.equinox.p2.ui.sdk.install",1304953320431
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304953323321
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304953323352
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304953323352
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304953417289
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304953419196
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304953433430
opened,editor,org.eclipse.ui.editors,3.7.0.v20110427-1800,"org.eclipse.ui.DefaultTextEditor",1304953433633
activated,editor,org.eclipse.ui.editors,3.7.0.v20110427-1800,"org.eclipse.ui.DefaultTextEditor",1304953433695
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.file.save",1304953445930
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304953453570
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304953504242
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordPrevious",1304953512007
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordPrevious",1304953512179
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordPrevious",1304953512336
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordPrevious",1304953512476
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordPrevious",1304953512648
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordPrevious",1304953512804
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordPrevious",1304953513117
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.wordPrevious",1304953515820
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.wordPrevious",1304953516007
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordNext",1304953517070
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordNext",1304953517226
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordNext",1304953517382
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordNext",1304953517523
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordNext",1304953517679
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordNext",1304953518320
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordNext",1304953518476
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordNext",1304953518632
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordPrevious",1304953519117
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.wordPrevious",1304953521898
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.wordPrevious",1304953522070
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.wordPrevious",1304953522336
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordNext",1304953523179
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordNext",1304953523336
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordNext",1304953523492
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordNext",1304953523664
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordNext",1304953525257
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordNext",1304953526086
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordNext",1304953526257
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordNext",1304953526429
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.select.wordNext",1304953527273
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.file.save",1304953532085
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.scroll.lineDown",1304953534242
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.scroll.lineDown",1304953534742
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.scroll.lineDown",1304953534773
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.scroll.lineDown",1304953534804
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.scroll.lineDown",1304953534835
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.scroll.lineDown",1304953534867
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.scroll.lineDown",1304953534914
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.scroll.lineDown",1304953534945
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.scroll.lineDown",1304953534976
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.scroll.lineDown",1304953535007
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.scroll.lineDown",1304953535039
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.scroll.lineDown",1304953535070
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.scroll.lineDown",1304953535101
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.scroll.lineDown",1304953535132
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.scroll.lineDown",1304953535164
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.scroll.lineDown",1304953535195
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.scroll.lineDown",1304953535242
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.scroll.lineDown",1304953535273
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.scroll.lineDown",1304953535304
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.scroll.lineDown",1304953535335
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.scroll.lineDown",1304953535367
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.delete.line",1304953563523
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.delete.line",1304953563710
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.delete.line",1304953563898
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.delete.line",1304953564101
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.delete.line",1304953564273
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.delete.line",1304953564429
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.delete.line",1304953564601
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.delete.line",1304953564757
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.delete.line",1304953564913
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.delete.line",1304953565070
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.delete.line",1304953565226
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.delete.line",1304953565382
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.delete.line",1304953565554
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.delete.line",1304953565695
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.delete.line",1304953566070
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.delete.line",1304953566413
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.file.save",1304953566773
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.lineEnd",1304953568382
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.file.save",1304953569116
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.delete.line",1304953580257
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.delete.line",1304953580429
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.delete.line",1304953580601
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.delete.line",1304953580757
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.delete.line",1304953580913
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.delete.line",1304953581351
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.file.save",1304953581679
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.file.save",1304953594038
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.file.save",1304953598991
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304953612007
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304953662835
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304953662944
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304953665835
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304953667053
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304953676460
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304953676491
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304953678131
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304953679288
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304953691616
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304953691647
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304953693694
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304953699131
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304953728928
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304953773350
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304953780584
activated,view,org.eclipse.jdt.ui,3.7.0.v20110427-1800,"org.eclipse.jdt.ui.PackageExplorer",1304953780600
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304953782287
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1304953785678
executed,command,org.eclipse.jdt.ui,3.7.0.v20110427-1800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1304953785693
activated,editor,org.eclipse.ui.editors,3.7.0.v20110427-1800,"org.eclipse.ui.DefaultTextEditor",1304953794209
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.goto.wordPrevious",1304953801740
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.file.save",1304953805865
